-77.687919987,-9.852549978
-76.13378477,-9.85248515
-76.85435352,-9.85238803
-76.69974365,-9.60537453
-76.6465987,-9.60527813
-77.484269227,-9.617673962
-77.02457815,-9.6046869
-76.831368333,-9.612436667
-74.890737244,-9.605006693
-76.67867465,-9.60460766
-76.66983777,-9.6043934
-77.52349816,-9.6043769
-77.56411676,-9.60432865
-76.436409333,-9.579096333
-78.61253926,-5.40585048
-78.55513904,-5.40751002
-80.74602866,-5.40632002
-80.66203533,-5.32333607
-79.25583877,-5.32207782
-76.15897552,-9.91889028
-78.18730277,-9.91886877
-75.26094892,-9.9187369
-76.17978442,-9.9185481
-76.6575394,-9.91842553
-77.55025353,-9.91821265
-76.325611667,-9.922815
-77.83435453,-9.91769578
-76.61751952,-9.90286715
-73.98591039,-9.90284541
-76.21965865,-9.89590458
-76.74489414,-9.8958204
-76.62399838,-9.89579015
-75.80365065,-9.89552865
-75.94169188,-9.89552484
-76.49984139,-9.89518165
-76.49371302,-9.89514128
-76.507265,-9.902831666
-76.55564689,-9.8950204
-76.35966715,-9.89493303
-76.02059296,-9.89480262
-77.64775065,-9.89466515
-76.56763305,-9.87850121
-76.19008364,-9.8784296
-76.839663,-9.87832357
-76.51882039,-9.87772027
-76.05694627,-9.87756878
-76.78542802,-9.87739303
-74.98567952,-9.88683006
-76.481641667,-9.842393333
-76.36909653,-9.8866979
-76.35048165,-9.8866649
-77.77067451,-9.88661915
-76.01844,-9.879813333
-76.6183144,-9.88635366
-76.50317305,-9.88625092
-76.27367302,-9.88623939
-75.93383757,-9.9175206
-76.73729102,-9.91741016
-76.61752228,-9.91731202
-75.88140438,-9.91721965
-76.6665664,-9.91719353
-76.8927934,-9.91703002
-77.35534365,-9.9170274
-77.52712039,-9.91681128
-76.8290769,-9.91672865
-77.11611815,-9.91655952
-76.6578254,-9.91607403
-76.35725703,-9.9158909
-75.94285793,-9.91581329
-76.60816615,-9.91575415
-75.8874234,-9.91561402
-77.53394489,-9.91544178
-76.64132953,-9.91541453
-76.98063376,-9.91541139
-76.76477765,-9.91531665
-76.05603461,-9.91502856
-76.37142452,-9.9150229
-76.628725,-9.912016667
-76.80748639,-9.91464395
-77.64686954,-9.91156335
-76.23371405,-9.91062897
-76.79532602,-9.91061103
-76.94786989,-9.91060815
-74.65290877,-9.91057616
-76.02764321,-9.910454
-76.01643782,-9.9102141
-76.60585288,-9.91001797
-76.19123844,-9.9098971
-74.93253054,-9.9105969
-77.10832802,-9.9095934
-75.99693325,-9.90957988
-76.77084415,-9.90950178
-76.65006978,-9.56356402
-77.53795715,-9.56344902
-76.36056,-9.494481667
-76.342651667,-9.48473
-77.46238121,-9.56330962
-77.8143099,-9.56329903
-77.56542974,-9.572616794
-76.833755,-9.559146667
-76.88345916,-9.56292603
-76.552851667,-9.873611667
-76.21371548,-9.88897316
-76.18130303,-9.89033541
-75.96859725,-9.89033525
-76.04081127,-9.89027891
-76.62271777,-9.8901419
-76.538415,-9.902118333
-76.42703708,-9.88998767
-78.12780328,-9.88997978
-76.06424527,-9.88980602
-76.48117,-9.89307
-76.28252,-9.889848333
-76.14242076,-9.88954715
-76.00797284,-9.88954404
-76.70483727,-9.88949827
-76.61329781,-9.88940352
-76.61160503,-9.88930565
-77.22617528,-9.88924515
-77.70776878,-9.8891199
-75.14736391,-9.90107953
-76.56339141,-9.90087477
-76.61100208,-9.90085169
-76.76552227,-9.90083665
-76.61098301,-9.90080965
-76.5069525,-9.90063017
-76.64038328,-9.90059191
-75.20460715,-9.9005604
-77.641461667,-9.903078333
-74.96274982,-9.89954596
-76.75138301,-9.90017728
-76.74293,-9.898531667
-76.70086001,-9.89977177
-76.49113278,-9.86460564
-77.008741,-9.87258306
-76.51536451,-9.8644929
-75.96546459,-9.86441314
-76.8952274,-9.86436241
-76.53779265,-9.87780714
-76.79219928,-9.7749844
-77.5983064,-9.77492415
-77.60940503,-9.77488478
-76.617748333,-9.880358333
-76.50423203,-9.8734344
-75.533910334,-9.869917317
-76.83589427,-9.8812874
-76.14908408,-9.88127944
-76.580426667,-9.821375
-76.61633404,-9.8811777
-76.62037,-9.883491667
-77.7707875,-9.88387181
-77.44507853,-9.88077353
-76.2136434,-9.88058087
-77.70186764,-9.88018241
-76.74099065,-9.88013528
-76.65858752,-9.8820894
-76.90782053,-9.8816824
-76.1829179,-9.88164102
-77.18049478,-9.88150303
-77.070671667,-9.89818
-74.9346594,-9.8814144
-76.68895166,-9.7917869
-77.40541627,-9.79175602
-76.00528589,-9.79174215
-77.70530565,-9.79173478
-76.739228333,-9.790138333
-76.31251897,-9.79121751
-76.71654703,-9.79117202
-76.897093333,-9.797703333
-77.61373143,-9.78974314
-76.528388333,-9.801395
-75.87982777,-9.7909649
-77.43895,-9.7979
-76.79435263,-9.5855539
-76.84430478,-9.58550928
-74.94440228,-9.5854379
-76.9557669,-9.5854189
-76.437694667,-9.586867
-76.78475489,-9.58535827
-76.60948891,-9.60776602
-76.68054918,-9.6075252
-77.80618527,-9.60752341
-76.709129986,-9.605849978
-77.70840201,-9.88236603
-76.7333394,-9.9076779
-75.89637265,-9.90730065
-76.546941667,-9.908675
-76.2851024,-9.90636652
-76.75012027,-9.90634065
-76.64004364,-9.90617841
-76.373123333,-9.915038333
-77.5256759,-9.90613915
-76.22330907,-9.90275834
-76.55704816,-9.9059604
-76.60091901,-9.90588827
-76.35142402,-9.9058169
-76.88275802,-9.90572002
-75.07223917,-9.91484194
-76.73003689,-9.90539853
-77.590086667,-9.899161667
-76.865886667,-9.927298333
-76.533173333,-9.90403
-76.98663777,-9.87471827
-77.70810145,-9.87509522
-76.50805277,-9.87451478
-76.9606319,-9.8744099
-76.68544864,-9.8813479
-76.67361,-9.60645
-77.54065765,-9.6073969
-76.68707289,-9.60735316
-77.7628589,-9.6072544
-76.8461189,-9.60724341
-77.73131628,-9.6072324
-76.5035354,-9.60712753
-76.7065324,-9.60712401
-75.06859796,-9.86993523
-77.36620752,-9.86993528
-76.96438239,-9.8699284
-74.93368845,-9.87542669
-76.3749659,-9.89144953
-77.6886884,-9.89113715
-76.83608703,-9.8910774
-77.66139615,-9.89100403
-76.68794078,-9.89076091
-76.67526689,-9.89073515
-76.27821454,-9.86435204
-76.65046102,-9.8643399
-76.69520283,-9.86427024
-76.91634577,-9.86406328
-76.04451854,-9.86380497
-74.94931457,-9.83397708
-76.92294028,-9.86337015
-76.4737734,-9.87730127
-77.77336177,-9.87723553
-77.65115828,-9.87711478
-76.80174565,-9.8770614
-76.41503247,-9.89792122
-76.549751667,-9.901736667
-70.88746138,-9.89766866
-75.99429652,-9.89747595
-76.56011786,-9.89740021
-76.61462477,-9.89736665
-76.04104151,-9.89720512
-76.64344578,-9.89712128
-76.649598333,-9.913318333
-75.99660914,-9.89685753
-76.60076008,-9.89683298
-74.16629102,-9.8966699
-76.261923789,-9.899217161
-76.7031699,-9.89653227
-76.62467191,-9.89615859
-76.7813523,-9.89596506
-76.22673177,-9.89595041
-75.17927633,-9.89475903
-76.470295,-9.887115
-76.4308234,-9.89458302
-76.61433164,-9.89452765
-76.54100339,-9.89425202
-77.3517774,-9.88220328
-76.84683265,-9.88218103
-78.11425787,-9.88159711
-76.78341102,-9.88211328
-76.91342127,-9.87619752
-76.26493365,-9.87616402
-76.97191627,-9.77550815
-76.89873,-9.781031667
-77.60431815,-9.77522403
-76.653866667,-9.77491
-77.1156399,-9.56287415
-76.58125914,-9.89423096
-77.68423716,-9.89411715
-76.51021289,-9.89406753
-76.9758374,-9.89390453
-75.019556667,-9.857953333
-76.32779515,-9.89383528
-77.21945264,-9.89377628
-76.70304977,-9.89367115
-76.268503467,-9.896338976
-76.7637554,-9.89324915
-76.43637678,-9.89310128
-76.72966953,-9.89309189
-76.93046003,-9.89308728
-76.75258616,-9.89302915
-76.89823916,-9.89291378
-75.98445473,-9.89286929
-76.69645116,-9.89285077
-76.18156501,-9.89272115
-76.57782078,-9.8925834
-76.59388903,-9.89244177
-77.31265064,-9.8923034
-77.32046027,-9.89220403
-76.544688333,-9.889343333
-76.03640914,-9.89192765
-76.245553638,-9.898180169
-76.63314765,-9.89191328
-76.50112515,-9.89188552
-76.45128003,-9.89182777
-77.69221577,-9.89176328
-76.61490665,-9.89155016
-76.61679427,-9.89154678
-76.55822706,-9.89147869
-76.81294077,-9.89147727
-77.69146303,-9.88871566
-75.98394903,-9.88856315
-76.8129929,-9.88847253
-76.5441804,-9.8884309
-76.43238812,-9.88834279
-77.117629986,-9.894939978
-76.73523453,-9.88813427
-76.58795971,-9.8876869
-75.36194371,-9.89269732
-76.741805,-9.977143333
-76.4910344,-9.88713815
-76.5098,-9.904238333
-76.22374577,-9.8870149
-77.40083151,-9.90826153
-76.1771694,-9.9081929
-76.410278333,-9.911876667
-76.66508613,-9.90781721
-76.80510115,-9.90781378
-76.33608638,-9.86678903
-76.69039315,-9.8667159
-75.61347652,-9.86666015
-76.64889114,-9.86646365
-76.52511727,-9.86638728
-76.44674752,-9.86638365
-76.08530526,-9.86609973
-78.0879214,-9.8660239
-76.74742865,-9.87989153
-77.71595065,-9.87961703
-77.71157453,-9.8795359
-76.84387602,-9.8794279
-77.31852352,-9.87941666
-76.9184619,-9.87923915
-76.623063333,-9.883015
-77.22113627,-9.87900591
-76.63046445,-9.90517261
-76.47259703,-9.90514677
-76.86848028,-9.90485015
-76.67746214,-9.90480015
-73.05674752,-9.9047519
-76.39209314,-9.90475157
-75.38463652,-10.01654793
-76.52851278,-9.90467427
-77.81894913,-9.90706008
-76.76794953,-9.90444728
-76.39314427,-9.90436702
-76.6049684,-9.9043214
-77.74602878,-9.90418203
-76.46777102,-9.90412815
-78.15148164,-9.90408866
-76.75486177,-9.9039654
-75.132868333,-9.855376667
-76.59842518,-9.87670368
-76.5936484,-9.8763379
-76.03016873,-9.87621577
-76.73888014,-9.89859365
-76.26163002,-9.8985674
-76.15384553,-9.89848865
-76.624358333,-9.89522
-77.10721,-9.90827
-76.65693164,-9.89803077
-75.95973158,-9.87620407
-76.75726676,-9.88907215
-76.61510365,-9.88903727
-77.79894453,-9.79209228
-76.79470665,-9.79194915
-77.5143679,-9.60691715
-76.68059615,-9.60690478
-76.61756816,-9.6067319
-76.72101328,-9.60650665
-77.50822499,-9.60647173
-75.87703467,-9.60728794
-77.43576627,-9.60630553
-77.7671334,-9.60622465
-77.88272365,-9.60592078
-77.74662516,-9.60586678
-76.77455415,-9.60572402
-76.65920002,-9.60567728
-76.78964478,-9.60559165
-77.70372128,-9.88896677
-76.63192828,-9.88892477
-76.63191803,-9.88886915
-76.74314615,-9.8887574
-76.84565826,-9.90277165
-76.80040389,-9.90259841
-76.6694389,-9.90251515
-76.21119541,-9.89964142
-76.70479953,-9.90239528
-76.563261667,-9.898638333
-76.37347403,-9.90222303
-76.01114602,-9.90193553
-76.55640678,-9.90175565
-78.14685052,-9.9017544
-76.64207157,-9.90159093
-76.396046667,-9.896908333
-76.15201777,-9.9012134
-76.21232202,-9.8632249
-76.63986965,-9.8632089
-76.53014866,-9.8630439
-76.6821704,-9.86300065
-75.94453028,-9.86296037
-76.16995393,-9.86271221
-76.58917589,-9.86265678
-75.919076315,-9.862793755
-76.31636115,-9.86247628
-76.47932065,-9.86247365
-76.07616054,-9.86245663
-76.58535614,-9.86231802
-76.54108526,-9.86210727
-77.38791452,-9.86209702
-76.00321962,-9.8618947
-76.0860314,-9.86186953
-76.522796667,-9.86618
-76.5836934,-9.87548465
-75.911266827,-9.876244633
-77.76656289,-9.8750674
-76.95698802,-9.87499502
-76.598576667,-9.85063
-77.60091053,-9.87487877
-76.58538,-9.883923333
-77.30063577,-9.87433828
-77.5937,-9.878105
-76.81204027,-9.8741479
-76.807036666,-9.882896666
-76.00253345,-9.87412514
-76.19856454,-9.87390346
-76.68565864,-9.87387091
-77.77003116,-9.87385727
-76.54769477,-9.87358628
-75.98715151,-9.87355165
-77.11922077,-9.88471864
-75.9251479,-9.8847099
-76.70118516,-9.88464987
-75.98787518,-9.88444442
-76.74809815,-9.8844264
-76.71582464,-9.88441503
-76.49333052,-9.86165878
-76.01828403,-9.86165564
-76.1405329,-9.86146727
-77.05276228,-9.86145265
-76.8682579,-9.86131078
-76.11675865,-9.86128864
-76.64498339,-9.87889377
-76.90242728,-9.87611127
-77.08551928,-9.8758949
-76.8546239,-9.87583627
-77.69955327,-9.87582165
-77.01875653,-9.87572228
-75.44714727,-9.87564553
-76.58795416,-9.80783952
-76.04969901,-9.8078069
-75.92167639,-9.80753597
-76.62799227,-9.80742702
-76.86884315,-9.80728102
-76.80103567,-9.80705703
-77.68629201,-9.80686502
-76.707609986,-9.810139978
-76.589003333,-9.825755
-76.68944103,-9.60544391
-77.50854765,-9.6054034
-76.701401667,-9.60561
-77.7437754,-9.85899678
-76.55721214,-9.79074828
-76.25788727,-9.79072153
-77.67297349,-9.791744
-77.40133491,-9.86120177
-76.22819483,-9.86105561
-76.59281952,-9.8608749
-76.21445503,-9.86085939
-75.417723941,-9.864437615
-76.84846815,-9.8606834
-76.2728639,-9.89971027
-76.4981074,-9.89954491
-76.22908664,-9.89943415
-76.30969177,-9.89935228
-76.35818502,-9.89934491
-76.9416436,-9.89931604
-75.99927289,-9.8992724
-76.68540702,-9.89914853
-76.47389105,-9.89911223
-76.68042977,-9.89904315
-76.70647315,-9.8989269
-76.55131027,-9.8987729
-76.76717927,-9.89871215
-76.38054103,-9.8986931
-76.14604715,-9.8986374
-76.51049564,-9.89797828
-76.42596165,-9.89793227
-76.32296777,-9.88617027
-76.58793077,-9.88612503
-76.38627681,-9.88604125
-76.57644565,-9.88601324
-76.51315677,-9.88596053
-76.61513089,-9.88593852
-76.287068333,-9.888921667
-76.64432003,-9.88540116
-77.69982839,-9.88535778
-75.93734124,-9.88515598
-76.63764665,-9.85652703
-76.03659027,-9.85651525
-77.72596765,-9.85651377
-76.63067298,-9.85273011
-76.15551665,-9.85272866
-74.7791715,-9.8529976
-77.12170878,-9.5628549
-78.2005589,-9.56277378
-77.494598094,-9.56113939
-76.69611328,-9.8725709
-77.0080644,-9.87235802
-76.04248178,-9.87219003
-76.60162952,-9.8721834
-76.7964279,-9.87207727
-76.376896667,-9.855641667
-75.76263701,-9.8701519
-77.13534665,-9.87004953
-77.02075528,-9.86600902
-76.40930324,-9.86585778
-76.4932564,-9.86575428
-77.65277465,-9.86557903
-77.89310514,-9.86552577
-77.74572495,-9.85955326
-76.0233774,-9.86516265
-78.08462353,-9.8648554
-76.55069126,-9.86470728
-76.05441453,-9.8646214
-76.52971089,-9.86067378
-76.6384194,-9.86061627
-77.74554377,-9.86058952
-76.8267694,-9.86037603
-76.25630028,-9.86020802
-76.584396667,-9.87377
-75.28383002,-9.88487302
-76.4414709,-9.88439615
-76.49712446,-9.8843502
-76.02424415,-9.88405428
-77.34141915,-9.88403615
-76.2625939,-9.88397077
-76.24604069,-9.899187796
-77.10788426,-9.88383414
-76.61548577,-9.88377753
-76.49454415,-9.88365428
-76.73879715,-9.88346141
-76.76269676,-9.88341015
-77.77117538,-9.88321402
-77.30353277,-9.88319253
-76.73486152,-9.88312453
-77.29474052,-9.88305952
-77.10805,-9.904553333
-75.35560539,-9.8829764
-76.382528333,-9.833533333
-76.88276777,-9.88276778
-76.64522014,-9.88275378
-77.33199352,-9.88273965
-76.46300815,-9.88272765
-76.95179813,-9.88265028
-76.37916423,-9.88255851
-76.16587897,-9.8741954
-76.22339917,-9.79163069
-76.39724914,-9.8327804
-75.90666878,-9.77562802
-77.61460751,-9.7755639
-76.505133334,-9.880681667
-76.605189986,-9.854599978
-76.74288677,-9.87196478
-76.618089986,-9.874539978
-77.27758877,-9.8715824
-76.35642978,-9.87157502
-76.50852764,-9.84938603
-76.637386667,-9.850676667
-76.433821667,-9.819873333
-76.69048277,-9.84924615
-78.0500839,-9.84918902
-75.331959641,-9.854014178
-76.05827053,-9.84917427
-76.27393901,-9.84916578
-76.35263926,-9.84899815
-76.74146866,-9.84898366
-75.94164477,-9.84879465
-76.64627328,-9.84870377
-74.5168439,-9.84852778
-76.706878333,-9.863546667
-76.77693615,-9.84829778
-76.58909065,-9.84827815
-76.84769103,-9.84803365
-76.0659883,-9.84802167
-75.39349814,-9.84791103
-76.773716667,-9.849921667
-78.02382528,-9.84783952
-76.49232397,-9.87146806
-76.7622709,-9.8713339
-76.7890624,-9.87122415
-77.4693899,-9.87075141
-76.62419703,-9.87071365
-76.50723877,-9.87060477
-76.12335273,-9.87056895
-76.107775,-9.891655
-76.08216577,-9.87333077
-77.69897402,-9.8731324
-76.40359864,-9.87304203
-75.07763428,-9.87296853
-75.93264192,-9.87295035
-76.01429319,-9.87293149
-76.679941667,-9.87186
-76.0877249,-9.87283227
-76.0761414,-9.5857529
-75.47729764,-9.5855914
-76.23683802,-9.85885578
-76.07932865,-9.85885052
-76.49205464,-9.85877102
-76.60839481,-9.85874366
-76.69906091,-9.85866127
-76.90223377,-9.85864415
-76.46067164,-9.85860503
-76.7881714,-9.85834403
-77.69238566,-9.85832915
-76.79741853,-9.85232803
-76.30399689,-9.85222458
-76.629526667,-9.852396667
-75.88359336,-9.85200807
-76.13421912,-9.85188595
-76.27439512,-9.85182463
-77.11187,-9.891155
-76.7760084,-9.85168578
-76.728726667,-9.847433333
-77.72335656,-9.84204511
-76.82177653,-9.85154566
-76.68851865,-9.85150003
-76.40679127,-9.85148989
-76.47842489,-9.85145228
-76.595916667,-9.846018333
-76.10632268,-9.85091958
-76.634968333,-9.850973642
-76.14941827,-9.85085177
-76.28459227,-9.85064341
-76.00744672,-9.85057794
-76.79487011,-9.85027509
-76.646459986,-9.848809978
-76.92030727,-9.84997115
-76.82880901,-9.84995463
-76.20145077,-9.84992602
-76.83403965,-9.84977728
-76.14692387,-9.84969623
-75.856089985,-9.232799977
-75.89885419,-9.22971393
-76.71007977,-9.2291949
-76.05468433,-9.85825337
-76.7180979,-9.85821341
-76.86136615,-9.85815777
-76.54039421,-9.84690284
-75.668725,-9.864815
-76.1578699,-9.8579854
-76.69456827,-9.85781453
-76.63857383,-9.85775308
-75.01737381,-9.85719725
-75.96980442,-9.85750599
-75.93549562,-9.85747804
-76.05766103,-9.8574524
-75.28601503,-9.85741565
-76.89347691,-9.85738728
-76.41701346,-9.79110654
-77.14082165,-9.8572564
-76.16562889,-9.85718028
-76.40719265,-9.85696516
-77.61746677,-9.8569414
-76.55112,-9.846203333
-76.63395852,-9.8567779
-76.20592752,-9.85677403
-76.9238514,-9.85676165
-76.52105665,-9.85666578
-78.08165589,-9.8565639
-76.32381818,-9.86009075
-70.87935938,-9.86007227
-76.15905199,-9.86001076
-76.85027421,-9.8599428
-77.19795,-9.88571
-76.14911011,-9.85959262
-76.64356828,-9.85957166
-76.02793614,-9.85957127
-75.722832202,-9.754423734
-76.629735,-9.859056667
-76.635083333,-9.865266667
-76.1891002,-9.8590019
-76.90132027,-9.3837109
-77.0779769,-9.38362252
-77.60303092,-9.38443968
-77.01741103,-9.38321177
-76.754099986,-9.378619978
-77.59018955,-9.38051292
-76.3414849,-9.84961103
-76.87239978,-9.8494824
-75.92828715,-9.84946459
-75.082408851,-9.848710164
-77.7112125,-9.84194224
-76.68035402,-9.84754028
-76.64801846,-9.84753945
-75.94403603,-9.84745789
-74.91217078,-9.85597037
-75.4726215,-9.06827547
-77.96689855,-9.07387181
-77.03063328,-9.07629452
-77.01557715,-9.07629365
-76.64793264,-9.83493365
-76.57855377,-9.83488702
-76.21232028,-9.84126953
-76.62075471,-9.84114814
-76.13965331,-9.8411002
-77.26175915,-9.84105928
-76.80688689,-9.84098428
-76.79137976,-9.84057353
-76.590336667,-9.838976667
-77.53991015,-9.84054015
-76.50205,-9.826025
-76.63002664,-9.84010631
-78.00744871,-9.83813856
-77.4010894,-9.07439927
-73.48723339,-9.0742209
-76.87317302,-9.77396665
-77.57807428,-9.7738709
-76.66931353,-9.77358515
-77.95854389,-9.0759824
-77.79442061,-9.07560465
-76.84613465,-9.0755829
-76.62561715,-9.83646677
-76.67721303,-9.83632428
-76.681131667,-9.83862
-77.52990814,-9.83616891
-76.51289776,-9.8360867
-76.608168333,-9.838883333
-76.6520424,-9.83602603
-76.20998239,-9.8358934
-76.80005013,-9.83580977
-76.31690386,-9.8357341
-76.08932427,-9.83573328
-76.61830752,-9.83569053
-76.23456889,-9.83559653
-76.56889065,-9.83524753
-76.0949214,-9.83515803
-76.80305728,-9.83501203
-74.87962588,-9.83936885
-76.781255,-9.834101667
-76.69595739,-9.83433264
-77.07008727,-9.83418341
-77.37840801,-9.8341714
-76.58466128,-9.81234527
-76.86891115,-9.81234152
-74.14961914,-9.81232815
-77.98978902,-9.81223466
-75.9215179,-9.81216778
-76.73394,-9.805718333
-77.21503777,-9.07415765
-77.32698827,-9.07405853
-77.34409964,-9.07393728
-77.37268052,-9.0778544
-77.04875078,-9.07769253
-73.41548289,-9.07753027
-75.70248264,-9.07747102
-75.79184526,-9.17985817
-77.31940037,-9.07893572
-77.390534481,-9.075515266
-75.8825482,-9.83892838
-75.98322581,-9.83891011
-76.6080694,-9.83874928
-77.7144959,-9.8386754
-76.05286102,-9.81279227
-76.03974,-9.814123333
-76.6231964,-9.81244627
-76.87440716,-9.81236415
-77.67761365,-9.77578278
-76.7925954,-9.7756999
-76.128521667,-9.834586667
-77.28241,-9.8703
-76.6269265,-9.83459797
-76.253553333,-9.804805
-76.1260094,-9.7895724
-76.08208207,-9.78937816
-77.782491667,-9.786423333
-77.73566878,-9.78924403
-76.41139128,-9.7892014
-76.42044702,-9.78913291
-76.64833389,-9.78910153
-76.79209828,-9.78904328
-76.842955,-9.788058333
-76.65978903,-9.78895165
-76.40228414,-9.78886241
-76.14077266,-9.78877015
-77.827959987,-9.788769978
-76.29783489,-9.78869565
-76.02775015,-9.7886559
-77.46885565,-9.78854702
-75.81151627,-9.78851527
-76.84450928,-9.78849916
-75.95021977,-9.78843652
-76.20257753,-9.78833315
-76.8443425,-9.7912097
-77.7220674,-9.78831815
-76.74740588,-9.78826092
-77.37711553,-9.78819191
-75.9283884,-9.78814252
-77.78768473,-9.78783802
-77.36488853,-9.78805365
-76.897661667,-9.789931667
-76.4354309,-9.78697453
-76.71844952,-9.7869124
-76.47436614,-9.7868444
-76.638155,-9.7779
-76.889076667,-9.786313333
-76.15944283,-9.78658186
-76.80405127,-9.78653665
-76.7968374,-9.78643777
-77.44289765,-9.7864214
-77.7251879,-9.78625515
-76.741551667,-9.782021667
-75.85617342,-9.78785218
-77.73497001,-9.81900591
-77.4572304,-9.81899865
-76.10851465,-9.81886015
-77.416353,-9.817185
-76.66631026,-9.8187599
-76.2588454,-9.81862202
-77.68733578,-9.8185674
-77.667168333,-9.804811667
-77.660148333,-9.825705
-74.01084965,-9.81821289
-76.16323564,-9.81801003
-75.90002338,-9.81787852
-76.67370464,-9.81787628
-77.71398527,-9.8176924
-75.291123333,-9.748063333
-76.66186862,-9.81764512
-77.7059499,-9.81731803
-77.5555239,-9.81726627
-77.67445729,-9.8174017
-76.85567252,-9.81724053
-76.15166615,-9.81720303
-76.589975,-9.803675
-77.58489365,-9.81718215
-77.99370698,-9.82669349
-75.81730378,-9.81512115
-75.919018333,-9.827653333
-76.61454277,-9.81505641
-77.673019987,-9.814479978
-77.66629277,-9.81706065
-76.2285099,-9.81693477
-76.66381964,-9.81685953
-76.58466628,-9.81670228
-75.96789964,-9.81668264
-76.04575691,-9.81667103
-76.33943963,-9.81665128
-76.94684614,-9.81659803
-75.82371718,-9.76153264
-76.77539252,-9.81644528
-77.38830326,-9.8164154
-76.6343104,-9.81627315
-76.31023608,-9.80071336
-77.64378678,-9.81613914
-75.33513514,-9.81603303
-77.66167553,-9.81585953
-77.39368303,-9.81575002
-76.02095203,-9.81564115
-77.60027191,-9.81547627
-77.66831565,-9.81545602
-76.83559365,-9.81531915
-76.88569103,-9.81523978
-76.63991039,-9.815236
-77.71907153,-9.8152109
-77.500026066,-9.781016951
-76.20434814,-9.78579809
-76.6614044,-9.78562703
-76.638621667,-9.781833333
-77.035443333,-9.790755
-77.6174579,-9.78502466
-77.58506828,-9.78500715
-75.52142238,-9.81443728
-77.7284359,-9.81442765
-70.83345202,-9.81438765
-77.59321878,-9.81438664
-77.00470725,-9.81437843
-76.65600489,-9.81416366
-77.71317478,-9.81413865
-76.731683333,-9.80614
-76.86243515,-9.8140684
-76.87017,-9.81579
-77.48319815,-9.81393415
-76.92260027,-9.81368627
-76.5692139,-9.81363528
-74.91028242,-9.81355586
-75.99825528,-9.81349753
-77.72537178,-9.81347978
-76.13294827,-9.8133394
-76.1551794,-9.81314266
-76.78576689,-9.77432053
-77.58113803,-9.77426852
-76.79301953,-9.77416402
-76.835795,-9.77145
-77.74167378,-9.77410477
-77.02435539,-9.7739934
-78.002086667,-9.089496667
-77.08410416,-9.0752224
-77.96783153,-9.07498828
-77.11305966,-9.0747259
-77.966229987,-9.070159977
-76.51164177,-9.07444927
-77.672479987,-9.838569977
-76.40100842,-9.8384044
-77.4586379,-9.8383184
-76.83228165,-9.83817903
-76.71014965,-9.8381649
-76.85519314,-9.83812415
-75.85287403,-9.83790853
-76.64955678,-9.83787103
-77.072731667,-9.845246667
-76.36439916,-9.83779827
-76.36734028,-9.83771202
-76.29537821,-9.815691896
-76.76511651,-9.8375904
-76.63963952,-9.83755803
-77.295799987,-9.745559978
-77.3849094,-9.80821453
